1,1,1.181981982,1.553153153,1.264864865
3,1,1.197026022,1.62267658,1.260223048
5,1,1.201851852,1.583333333,1.227777778
7,1,1.196296296,1.590740741,1.216666667
9,1,1.196296296,1.590740741,1.216666667
